row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230809_B0.mzML Peak area,230823_B0.mzML Peak area,230809_B6.mzML Peak area,230809_B3.mzML Peak area,230809_B2.mzML Peak area,230809_B4.mzML Peak area,230809_B5.mzML Peak area,230823_B4.mzML Peak area,230905_B0.mzML Peak area,230905_B1.mzML Peak area,230823_B1.mzML Peak area,230823_B6.mzML Peak area,230905_B3.mzML Peak area,230905_B2.mzML Peak area,230823_B2.mzML Peak area,230905_B6.mzML Peak area,230926_B2.mzML Peak area,230926_B4.mzML Peak area,230905_B5.mzML Peak area,230926_B0.mzML Peak area,231010_B0.mzML Peak area,230905_B4.mzML Peak area,240507_B0.mzML Peak area,230823_B3.mzML Peak area,230809_B1.mzML Peak area,230926_B5.mzML Peak area,231010_B1.mzML Peak area,230926_B1.mzML Peak area,230823_B5.mzML Peak area,231010_B2.mzML Peak area,230926_B6.mzML Peak area,231010_B3.mzML Peak area,231010_B5.mzML Peak area,Blank_restart_1.mzML Peak area,240901_B1.mzML Peak area,231010_B6.mzML Peak area,240417_B2.mzML Peak area,Blank1.mzML Peak area,Blank2.mzML Peak area,240417_B0.mzML Peak area,Blank4_before_neg.mzML Peak area,Blank3.mzML Peak area,230926_B3.mzML Peak area,240417_B5.mzML Peak area,240507_B3.mzML Peak area,240417_B4.mzML Peak area,Culture_Remin_E.mzML Peak area,231010_B4.mzML Peak area,240616_B1.mzML Peak area,Culture_Remin_F.mzML Peak area,240417_B6.mzML Peak area,240507_B1.mzML Peak area,240417_B3.mzML Peak area,QC_mix2.mzML Peak area,Culture_Remin_D.mzML Peak area,Process_Blank_1.mzML Peak area,QC_mix_restart_1.mzML Peak area,Process_Blank_3.mzML Peak area,QC_mix3.mzML Peak area,QC_mix_1.mzML Peak area,QC_mix5.mzML Peak area,QC_mix4.mzML Peak area,Process_Blank_2.mzML Peak area,240616_B5.mzML Peak area,240616_B3.mzML Peak area,240616_B0.mzML Peak area,240507_B5.mzML Peak area,240417_B1.mzML Peak area,240616_B2.mzML Peak area,240616_B6.mzML Peak area,Chance_pooled_QC_2.mzML Peak area,Chance_pooled_QC_1.mzML Peak area,Chance_pooled_QC_4.mzML Peak area,Chance_pooled_QC_restart_1.mzML Peak area,240616_B4.mzML Peak area,Chance_pooled_QC_3.mzML Peak area
4322,312.1064987,1.4037999,,,,,,,,,,,121202.484,212437.36,111251.35,166172.48,302808.12,201006.31,157038.48,122000.36,127933.83,141772.81,149208.89,132945.53,96270.766,174869.97,243819.62,63939.68,89128.1,172698.55,91882.85,101144.61,267201.4,155495.84,35399.65,118411.24,92451.26,235963.11,151353.06,126437.69,167694.22,202472.4,65882.266,163078.81,175435.08,0,0,66233.445,144444.95,0,0,177876.66,0,0,129060.8,251108.86,134041.58,156039.66,103625.67,192678.55,255987.77,0,102119.82,144553.44,268798.16,0,43977.484,0,0,0,0,0,0,0,0,79071.27,128962.56,158005.56,198937.12,75996.16,145933.9,209739.95,113812.69,110906.86,174859.3,96311.54,317124.03,162793.3
4325,203.1099379,1.3205429,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69464.1,0,0,65972.19,0,0,0,0,66461.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,286.1637341,1.3103555,,,,,,,,,,,29454.496,6177.923,67436.63,14694.358,40545.38,11600.633,6620.11,0,159111.08,5253.9717,5107.074,5513.6196,154786.28,117233.08,0,155866.97,17677.014,11868.943,53140.7,6117.172,5709.352,77035.34,0,0,5370.3394,5939.5967,5147.251,0,5598.585,12048.669,5498.827,5583.854,10457.606,0,0,12875.822,5439.1973,0,0,0,0,0,6742.6133,5785.8887,0,5457.448,0,5775.079,10175.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5921.0903,0,6092.8647,6252.621,0,6830.8438,5236.802,6088.8984,12773.832,0,6044.578
4328,334.13845,1.346104,,,,,,,,,,,108839.57,80414.15,136656.73,92741.98,78167.695,49152.168,48560.57,69343.14,72435.78,18628.23,29859.086,37320.547,51834.395,18564.117,23275.238,88216.89,32479.25,27415.63,15782.018,76593.77,74277.43,16452.44,73721.914,18727.78,76669.52,53495.113,56193.418,19275.945,28105.299,72683.95,56132.758,55781.453,27715.473,0,0,21091.617,47009.31,0,0,33631.37,0,0,8478.853,72817.914,54050.094,191545.3,0,40665.977,318777.56,0,112677.375,23516.31,87089.33,0,0,0,0,0,0,0,0,0,0,171637.97,329031.84,286304.66,121455.01,61955.945,259027.17,217238.64,146379.16,106177.71,126380.7,225868.47,179685.47,56601.39
4330,192.1374831,1.3425292,,,,,,,,,,,50346.594,15763.68,9771.543,24204.225,18658.377,37788.48,21133.855,18807.94,44896.53,7082.7734,46513.625,19339.643,62814.57,63955.555,19312.426,74098.64,92377.05,6270.798,41737.227,41502.1,5891.3325,28908.146,45987.188,42485.023,12304.646,65258.797,30925.277,92512.59,12807.888,107467.45,67760.57,30865.77,58186.402,0,0,176977.88,7467.253,0,0,35550.555,0,0,25802.145,18510.045,25969.59,38974.76,0,73487.95,31611.459,0,58053.62,12097.204,88295.71,0,0,919178.25,0,0,0,137414,0,0,196003.64,35028.207,39972.637,19433.992,49735.96,42429.277,18720.293,12029.175,34655.055,32967.164,10110.371,25648.584,29965.146,28884.383
4334,577.124564,1.2848716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422024.03,0,0,0,0,0,0,0,0,0,0,0,0,0,6463.237,0,0
4335,276.158281,1.3691379,,,,,,,,,,,75811.36,221794.69,194302.55,269391.06,81991.62,201102.23,175200.36,225489.36,257163.28,234665.52,172626.4,58627.688,57749.273,96970.914,186402.45,238569.67,160358,54215.758,132178.92,306606.84,257257.02,133269.31,213347.75,118407.96,69973.016,124896.62,67098.81,272282.25,224053.73,78341.37,259775.75,190741.25,99578,0,0,254018.6,142806.53,0,0,171735.17,0,0,163106.47,144741.34,275380.7,167238.39,0,252534.17,183143.3,0,152025.86,142385.28,132524.61,0,0,0,0,0,0,0,0,0,0,204727.58,121451.62,185223.6,250351.08,236339.67,76534.87,130384.08,219475.27,150082.39,219039.56,142045.5,215217.77,80290.055
4342,343.2407044,1.3403152,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924.122,0,0,0,34170.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175155.52,0,0,0,0,0,0,0,0
4345,298.2000514,1.3258843,,,,,,,,,,,110622.875,141096.55,114219.65,137836.61,157077.08,88311.42,87796,111936.7,136808.44,117173.09,88318.17,107809.64,128845.52,106301.19,86575.91,138068.66,153039,105027.39,93048.41,133557.02,118765.62,121393.05,111978.766,79946.01,75540.34,130071.91,101068.48,154089.7,90894.03,117580.51,120605.484,117430.664,97197.984,0,0,132647.16,89475.4,0,0,152845.89,0,0,116251.18,136844.19,136744.2,120392.414,0,116020.66,133601.78,0,118637.23,104236.234,126038.52,0,0,0,0,0,0,0,0,0,0,130778.96,151053.53,150665.9,124208.34,67861.33,150252.23,85056.484,112590.54,125509.67,124243.31,31634.035,66948.99,103071.695
4347,208.0959754,1.3064331,,,,,,,,,,,58797.984,120555.086,84113.375,97162.766,80080.54,30668.59,91497.38,117817.24,70747.94,74522.086,16546.871,70749.55,16085.824,53891.59,82012.94,83226.87,108789.15,23633.54,72328.29,115776.22,128337.586,73522.24,45135.723,38259.11,67611.96,149164.11,90134.49,32474.629,50376.902,190619.12,83543.29,111382.13,58584.246,0,0,99620.1,23227.775,0,0,46442.16,0,0,88800.836,70033.414,34606.95,53901.586,0,155332.23,15740.53,0,92146.53,37733.49,86415.07,0,0,0,0,0,0,0,0,0,0,39738.695,81946.07,34555.805,40126.57,36009.18,110692.74,41774.03,149229.27,63124.9,130767.87,150344.52,65433.816,56577.773
4350,381.1276039,1.3549392,,,,,,,,,,,125905.164,274408.4,483872.5,157516.89,418206.72,286707.12,305170.84,225184.4,298735.4,173069.86,207339.94,282230.53,70181.164,256713.38,118964.16,256770.53,241752.69,232005.78,298894.56,234572.52,146967.33,275971.62,96359.28,101100.78,71176.336,71760.016,304840.28,272450.78,100725.39,163142.73,255067.6,444797.84,213829.3,0,0,312112.62,107357.85,0,0,145496.55,0,0,215675.73,325202.5,246994.06,185755.22,0,279386.28,250898.27,0,325462.56,65374.145,322986.28,0,0,0,0,0,0,0,0,0,0,252560.1,255280.19,323908.8,391908.88,126809.72,196918.69,308683.56,397913,131812.5,97422.836,142377.83,294390.16,278732.88
4351,184.0960169,1.3529987,,,,,,,,,,,5207.9966,0,0,0,5428.809,0,5146.294,0,0,0,5127.574,0,0,0,0,0,10305.339,16953.656,4992,5386.934,0,0,0,0,22837.988,0,5530.54,0,23671.3,5742.7734,10497.654,38733.117,5578.8867,0,0,16848.379,4915.38,0,0,11505.563,0,0,5525.998,6187.55,0,11038.896,535075.7,8257.758,17913.174,447444.9,0,0,5647.373,0,474749.78,0,0,0,0,0,0,0,0,6390.657,0,5417.563,0,11574.61,5561.8545,5312.1846,5223.4277,5279.8286,5381.547,5342.837,6241.582,5794.9717
4352,299.0901686,1.3272028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146502.81,0,0,136148.88,0,0,0,0,143874.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,226.1276781,1.3216108,,,,,,,,,,,0,0,0,0,0,0,70134.25,0,0,0,47723.793,0,0,0,131250.4,0,0,0,0,0,0,0,0,140940.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20662.18,0,0,0,0,0,0,0,0,0,0,0
4357,259.9905923,1.3226632,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21619.672,0,0,0,0,0,0,133690.67,0,80894.13,0,0,39978.844,0,98186.164,0,46775.94,0,0,0,0,0,0,0,0,0,0,5582.2783,0,0,0,12720.555,12546.881,0,0,0,0,0,0,0
4360,321.1068284,1.3356255,,,,,,,,,,,198228.47,87774.96,153656.88,101167.1,344443.22,61346.547,372131.38,304084.84,35835.52,179168.78,125428.516,100928.7,183693.83,220027.47,199672.94,247962.58,160922.16,308189.28,162592.1,228123.5,239074.19,36676.93,46377.82,129315.555,147272.03,169770.64,231928.9,204652.9,71450.68,85741.6,168855.31,87938.99,121873.555,0,0,329585.6,92386.92,0,0,117706.53,0,0,99993.08,244264.14,101697.6,315083.94,0,209827.48,267269.2,0,195634.94,172488.77,57760.875,0,0,0,0,0,0,0,0,0,0,164332.66,217282.97,129483.336,221281.22,359796.78,101469.76,117217.67,165994.86,156664.98,91243.67,191673.12,107759.99,59125.7
4362,235.1067814,1.3324847,,,,,,,,,,,125848.82,167162.44,170690.11,42588.39,206288.81,59523.33,24472.076,156879.78,108378.125,149508.14,116753.87,74106.72,77013.39,26081.238,53376.535,103991.54,87113.79,132189.53,157815.83,186627.81,165145.62,76800.23,73656.984,24830.107,172276.45,96663.734,140019.75,206927.06,112838.1,265967.47,182184.23,248135.7,69445.31,0,0,162198.64,105411.07,0,0,112515.08,0,0,189345.61,56737.906,136677.03,66045.7,0,62423.44,160327.14,0,178524.66,57723.766,159918.88,0,0,0,0,0,0,0,0,0,0,183558.25,41710.4,185908.88,181973.84,30768.535,216033.64,96716.86,91083.266,83027.55,56544.477,103492.984,166900.84,124424.016
4363,273.1586562,1.2928301,,,,,,,,,,,21040.559,29411.217,42790.246,41543.113,26174.611,18336.832,18818.967,26969.988,73193.234,5399.9355,5849.164,25828.328,47481.074,49456.777,5552.235,60986.83,52217.42,29288.639,37243.02,81754.6,57838.242,45328.598,30765.447,5191.9517,5395.712,83053.21,24271.969,92423.98,5596.176,38875.336,44915.414,60046.152,36428.71,0,0,77099.49,41390.44,0,0,17130.477,0,0,48177.86,48414.73,22237.336,93455.984,0,6842.2803,62091.652,0,47353.367,45932.316,39752.336,0,0,0,0,0,0,0,0,0,0,51637.3,27302.63,41083.043,36368.027,6950.6553,58873.66,5849.5913,29487.611,20055.586,23203.445,21508.766,6524.8643,38561.605
4365,220.1170586,1.3304338,,,,,,,,,,,0,0,0,0,0,0,5057.577,0,0,0,11207.916,0,0,0,53336.184,19465.785,17885.861,57440.766,0,0,0,0,0,17240.596,0,0,0,12508.6875,0,64091.64,5213.0015,158360.64,122154.75,0,0,82626.695,0,0,0,0,0,0,94999.53,0,37033.023,0,8235550.5,161305.88,188164.25,7008726,21465.078,0,11558.005,0,7158536.5,0,0,0,0,0,0,0,0,42018.973,24780.43,0,37595.02,10693.971,123594.66,56726.473,12450.921,11728.92,20918.97,12647.178,37473.88,20373.465
4367,264.121954,1.2972919,,,,,,,,,,,242504.31,81443.125,125679.86,290469.3,160631.23,132752.52,255305.8,92718,230126,195334.27,42293.723,137145.48,263281.25,129584.45,142351.72,257422.58,219266.55,297168.4,72658.11,340604.22,142887.97,222963.56,173906.28,209763.52,239968.84,87878.07,191541.69,236864.1,108975.92,99823.35,204393.08,338805.12,209594.75,0,0,103981.195,174263.27,0,0,200426.27,0,0,378447.88,180500.64,119574.89,293387,0,162150.22,100413.336,0,151579.94,73712.86,152311.95,0,0,0,0,0,0,0,0,0,0,271609.4,314821.8,99960.77,87774.72,146747.4,322948.9,237974.77,123422.45,212250.53,253011.58,451970.8,201247.11,200444.7
4369,242.0989023,1.3305477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703253.5,0,0,2172461,0,0,0,0,2287302.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,264.0808024,1.3305464,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159090.02,0,0,143051.1,0,0,0,0,145856.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,319.0335432,1.3305477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254987.89,0,0,220513.44,0,0,0,0,216168.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,477.1733726,1.3305464,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107088.57,0,0,89000.836,0,0,0,0,98317.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,483.1429515,1.3305477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78909.195,0,0,57448.055,0,0,0,0,72449.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,514.1194751,1.3305464,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67263.086,0,0,48806.258,0,0,0,0,62605.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,307.1676808,1.3451359,,,,,,,,,,,0,0,45438.527,5476.245,41592.805,28460.447,17819.863,0,0,7051.3687,0,0,0,0,0,5255.24,0,0,0,0,0,18900.012,0,0,5666.711,0,0,43423.094,0,0,0,0,0,0,0,0,637643.25,0,0,0,0,0,0,744627.1,370664.6,626257.56,0,0,5637.546,0,1099798.1,455110.53,437023.44,0,0,0,0,0,0,0,0,0,0,8382.954,16277.375,0,464362.78,393713.8,0,43071.04,66934.49,85121.695,88114.28,23355.219,45951.227,60515.566
4376,280.1531404,1.3257247,,,,,,,,,,,375174.6,40233.797,202073.53,260629.3,282139.72,188837.88,113656.01,214629.89,281712.1,80418.75,294767.62,142347.88,194312.5,137157.72,142164.69,222179.9,250201.67,153671.89,149678.69,179320.89,159565.58,251663.28,84254.47,161245.69,135372.58,327540.47,230614.83,110835.52,53719.457,239949.1,240083.36,230603.97,99722.59,0,0,331403.12,86484.7,0,0,177247.9,0,0,210449.73,160292.6,224168.69,236955.58,0,126856.984,337483.97,0,20829.39,292161.75,158410.39,0,0,0,0,0,0,0,0,0,0,165606.19,256037.42,196304.2,120995.58,102515.24,229893.17,111836.42,283752.56,258166.66,270641.62,208769.44,221258.19,275844.78
4377,244.2010304,1.3545418,,,,,,,,,,,0,0,0,0,0,12636.293,0,0,0,0,0,0,0,0,0,0,0,0,6373.84,0,0,0,10676.271,0,182623.4,0,0,0,317102.2,0,0,0,0,0,0,0,0,0,0,120070.56,0,0,0,0,0,0,0,23343.555,0,0,0,133125.06,73823.086,0,0,0,0,0,0,0,0,0,0,0,0,6596.3765,0,405885.06,0,0,0,4858.4746,0,18120.715,7142.556,0
4378,225.1588446,1.341708,,,,,,,,,,,42458.977,5788.261,6279.5566,35282.29,32474.56,807658.56,261465.08,269652.34,24343.645,0,6217.5786,5720.799,33490.035,40637.824,5297.4355,12160.748,20001.627,0,650766.94,37258.12,17642.896,44625.293,94113.83,16196.664,1033967.56,7437.147,5083.748,12607.757,1892756.8,47572.92,119519.14,6374.294,26709.404,0,0,45759.023,176845.4,0,0,115009.65,0,0,33704.918,202684.31,146577.64,21629.184,10583.266,748339.75,10855.02,0,457809.12,10376.763,28751.846,0,98832.7,0,0,0,0,0,0,0,11958.975,6436.536,11295.857,63388.375,6267.6035,337216.84,163860.12,5577.383,193045.16,205843.77,195041.81,94482.63,357956.88,187248.19
4381,334.1951768,1.3217698,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533.375,0,0,0,0,0,0,76689.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46886.734,0,0,0,0,0,0,0,0
4383,299.0610655,1.333228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181096.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,220.1112348,1.3154465,,,,,,,,,,,34600.547,66455.35,102191.58,21882.734,77543.516,19589.828,36007.812,43204.305,30688.016,30914.047,16178.287,14914.822,60112.883,38971.203,23583.36,11937.175,22930.906,20935.85,69303.16,15989.549,101423.34,57032.164,61224.742,64775.594,98483.04,62316.23,30265.96,38156.113,80515.8,36150.6,16775.436,7152.2275,35484.145,228500.34,96391.69,5854.4756,85278.03,338082.56,135003.36,36520.832,131712.66,126203.65,26152.922,19159.94,65872.86,15579.97,84392.29,26334.223,10514.762,96865.6,18403.104,18803.947,65239.707,428061.9,111759.305,269612.3,231050.11,187702.56,144001.97,1048866,63505.04,136480.86,223176.89,52203.71,36329.168,58145.184,30797.81,20336.143,33694.82,7326.9873,24258.654,89126.8,18097.459,31299.027,17666.25,19487.238
4389,492.1377915,1.3338742,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300155.56,0,0,244028.03,0,0,0,0,247174.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,179.1640947,1.3341233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758050.9,0,0,0,0,0,0,0,0
4392,346.2684495,1.3279208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24142.916,54511.098,0,0,0,0,0,0,0,0,0,0,0,0,5096.467,0,439395.56,0,0,0,0,0,0,0,0
4396,204.1374437,1.421728,,,,,,,,,,,12988.949,66304.39,18407.598,56832.47,33199.176,12891.924,14391.306,12702.709,48504.945,21454.547,24132.652,17046.451,139329.48,74926.91,9988.301,51501.453,11196.664,0,61206.4,34225.5,6830.995,8599.737,32374.533,17468.545,35320.965,16892.498,51205.312,43037.734,80020.68,52575.418,112298.84,176395.69,152532.03,0,0,134580.5,18451.484,0,0,36466.12,0,0,23223.416,73511.94,13271.33,27205.988,0,145040.84,55080.145,0,37614.414,46385.82,43193.645,0,0,0,0,0,0,123359.58,0,0,0,46057.33,113274.62,8851.994,7188.0938,13483.574,83193.24,7259.835,16032.979,126689.516,22835.611,269344.5,11983.1,38714.88
4400,243.1022155,1.3372186,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229057.7,0,0,191691.89,0,0,0,0,198494.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,263.101602,1.3172374,,,,,,,,,,,177054.16,139928.03,222516.83,174821.23,246181.62,127369.43,232779.95,140268.38,114807.24,13051.484,137026.92,213940.62,119916.016,86316.28,183064.66,159495.66,297956.72,115492.41,144173.75,110388.19,149521.22,225537.9,114124.68,162704.83,46232.64,154845.92,191586.56,183241.14,132514.3,51572.26,184929.22,240019.05,248249.02,0,0,264832.5,144914.02,0,0,88985.06,0,0,83730.93,181786.98,159747.64,182277.98,0,188467.31,152259.05,0,164710.4,126238.05,154616.84,0,0,0,0,0,0,0,0,0,0,215377.2,120163.89,212745.67,152933.73,118873.89,142386.34,105653.875,205819.9,123728.016,52211.61,109101.67,66648.23,208225.4
4404,172.6579333,1.4685494,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16933.297,228242.28,444063.25,66100.2,0,0,0,0,0,0,0,6089.0146,0,0,0,0,0,0,555663.6,0,0,0,0,0,0,0,0,0,0,0,3195333.2,2657263.2,0,0,0,0,0,0,0,0,0,0,0,0,349096.7,0,1024000.1,0,0,113927.445,7375.173,72871.53,574649.5,0,554896
4407,261.9885621,1.334855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33086.645,0,0,0,0,0,0,123480.64,0,82768.64,0,0,10108.848,0,102493.47,0,43401.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13953.695,7543.7783,0,0,0,0,0,0,0
4414,342.116946,1.3563439,,,,,,,,,,,277126.78,55905.152,135310.62,61193.305,127258.43,136456.73,81725.336,105100.13,91626.97,89937.38,42566.3,36143.527,38182.523,102288.164,130984,25302.008,86366.88,214331.08,29538.777,140266.92,66350.52,73280.66,152987.38,79723.805,54027.535,86530.27,153741.34,197442.81,66828.12,66714.695,52577.195,187897.03,69743.58,0,0,71130.805,163335.75,0,0,176425.4,0,0,74295.11,82681.586,84946.67,73790.07,0,156821.34,76693.52,0,81081.87,150086.83,63323.39,0,0,0,0,0,0,0,0,0,0,155436.66,103900.164,116316.67,118632.984,63465.508,219576.28,128306.414,35054.016,98778.8,71146.34,63701.746,227451.58,162346.95
4416,380.1436216,1.350811,,,,,,,,,,,47311.56,187879.88,115626.47,132070.52,218031.12,47824.008,88237.17,159363.88,67329.72,65262.227,76483.09,73032.86,48080.547,253079.83,129692.27,93137.086,104915.5,193907.75,60443.5,47196.758,58906.457,148241.06,122253.51,76281.41,136598.52,105064.78,98957.67,185567.67,114863,75592.45,138833.67,89278.09,177534.75,0,0,181147.53,61314.01,0,0,150070.8,0,0,77628.11,125645.484,37396.83,183238.4,0,156246.08,77576.27,0,128445.195,53710.176,137619.02,0,0,0,0,0,0,0,0,0,0,180130.58,217435.05,309822.5,54695.94,81363.67,141313.88,158174.3,141026.08,73766.02,79946.914,55439.29,46001.53,150489.66
4417,314.2425681,1.3592917,,,,,,,,,,,0,0,0,0,0,61685.312,0,0,0,0,0,0,0,0,0,0,0,0,5780.862,0,0,0,0,0,223383.44,0,0,0,345411.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11172.287,0,0,6667.0977,0,18741.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641694.75,0,0,0,0,0,0,0,5436.1636
4419,202.1065783,1.323638,,,,,,,,,,,10946.348,5168.7314,5757.2114,5236.836,5684.195,5457.4854,16365.689,0,0,0,0,5257.6357,5167.6055,0,18079.14,5228.253,10433.175,11897.8125,0,0,0,0,0,0,5307.966,5109.621,5409.383,6167.034,5540.449,25669.402,10502.482,24765.07,11283.049,0,0,27153.549,5460.737,0,0,0,0,0,31669.574,5637.104,0,7810.0186,1013012.9,45090.7,47376.203,822569.44,12121.58,5935.717,5626.4385,0,924955.1,0,0,0,0,0,0,0,0,18194.729,0,11630.207,11540.353,11647.142,6540.12,18498.23,0,5111.24,5871.999,0,6674.753,6377.6367
4420,314.0546364,1.3405465,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97196.76,0,0,75306.37,0,0,0,0,80256.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,253.1173632,1.3313848,,,,,,,,,,,122699.91,164919.03,25038.162,224661.34,127330.5,86416.734,98055.875,130402.28,90442.57,48917.766,143032.14,109166.664,138141.55,123465.46,93140.95,115756.62,67267.43,202108.8,180789.55,127223.95,216074.27,121708.72,83149.984,90432.66,51658.15,93265.24,143798.66,102343.35,39937.355,39690.547,141217.78,290457.4,112918.805,0,0,67048.96,69016.305,0,0,75733.016,0,0,114891.375,201966.88,22859.555,158133.31,0,121447.53,63777.87,0,238154.8,81071.67,71690.945,0,0,0,0,0,0,0,0,0,0,132604.81,115103.266,134369.55,78434.27,54988.242,150796.17,175724.47,137593.02,85259.35,66259.055,149018.56,109814.17,63299.41
