formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C10H15NO3,[M + H]+,C10H16NO3+,Alkaloids,0.576,Lysine alkaloids,0.2,Pyrrolidine alkaloids,0.11,Lipids and lipid-like molecules,0.488,Fatty Acyls,0.502,Fatty acids and conjugates,0.523,,,Fatty acids and conjugates,0.523,Organic compounds; Organoheterocyclic compounds; Lactams; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acids; Carbonyl compounds; Pyrrolidine-2-ones; N-alkylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,198.112,144,2.394,7.34238E+17,7.34231E+17,9974,
1,C12H16BNO6,[M + H]+,C12H17BNO6+,Amino acids and Peptides,0.331,Cyclic polyketides,0.068,Pinane monoterpenoids,0.057,Organic acids and derivatives,0.973,Boronic acid derivatives,0.918,Boronic acid esters,0.628,,,Boronic acid esters,0.628,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Carboxylic acid derivatives; Boronic acid esters; Organometalloid compounds; Carbonyl compounds; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,281.118,144,2.394,7.34238E+17,7.34231E+17,10042,
1,C22H42N4O5,[M + H]+,C22H43N4O5+,Amino acids and Peptides,0.808,Small peptides,0.498,Tripeptides,0.175,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.904,Amino acids and derivatives,0.892,N-acyl-alpha amino acids and derivatives,0.503,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",443.321,144,2.394,7.34238E+17,7.34231E+17,10148,
1,C22H45N3O4Si,[M + H]+,C22H46N3O4Si+,Fatty acids,0.607,Small peptides,0.567,N-acyl amines,0.352,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.995,"Amino acids, peptides, and analogues",0.841,Amino acids and derivatives,0.831,Alpha amino acid amides,0.557,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",444.325,144,2.394,7.34238E+17,7.34231E+17,10150,
1,C28H43N5O9,[M + H]+,C28H44N5O9+,Amino acids and Peptides,0.978,Oligopeptides,0.975,Cyclic peptides,0.489,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.999,"Amino acids, peptides, and analogues",0.975,Peptides,0.889,Oligopeptides,0.514,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",594.314,144,2.395,7.34238E+17,7.34231E+17,9932,
1,C13H19F3N2O4,[M + H]+,C13H20F3N2O4+,Amino acids and Peptides,0.481,Small peptides,0.612,Aminoacids,0.15,Organic acids and derivatives,1,Carboxylic acids and derivatives,1,"Amino acids, peptides, and analogues",0.816,Amino acids and derivatives,0.815,Alpha amino acids and derivatives,0.755,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Halogenated fatty acids; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",325.136,144,2.395,7.34238E+17,7.34231E+17,9687,
1,C12H16F3NO3,[M + H]+,C12H17F3NO3+,Alkaloids,0.748,Ornithine alkaloids,0.233,Phenylethylamines,0.11,Organic acids and derivatives,0.995,Carboxylic acids and derivatives,0.992,Carboxylic acid derivatives,0.882,Carboxylic acid amides,0.83,Secondary carboxylic acid amides,0.564,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,280.114,144,2.395,7.34238E+17,7.34231E+17,10029,
1,C19H28N2O5,[M + H]+,C19H29N2O5+,Amino acids and Peptides,0.778,Small peptides,0.259,Dipeptides,0.142,Organic acids and derivatives,0.997,Carboxylic acids and derivatives,0.99,"Amino acids, peptides, and analogues",0.647,Amino acids and derivatives,0.637,N-acyl-alpha amino acids and derivatives,0.541,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",365.206,144,2.395,7.34238E+17,7.34231E+17,10181,
1,C15H16F3N5O3,[M + H]+,C15H17F3N5O3+,Alkaloids,0.711,Ornithine alkaloids,0.032,Purine nucleosides,0.012,Benzenoids,0.637,Benzene and substituted derivatives,0.523,,,,,Benzene and substituted derivatives,0.523,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Diazines; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,372.127,144,2.396,7.34238E+17,7.34231E+17,10092,
1,C15H20N2O4,[M + H]+,C15H21N2O4+,Amino acids and Peptides,0.495,Small peptides,0.074,Piperidine alkaloids,0.063,Organic acids and derivatives,0.99,Carboxylic acids and derivatives,0.976,"Amino acids, peptides, and analogues",0.789,Amino acids and derivatives,0.79,Alpha amino acids and derivatives,0.515,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",293.149,144,2.397,7.34238E+17,7.34231E+17,10120,
1,C14H31NO3,[M + H]+,C14H32NO3+,Fatty acids,0.963,Spingolipids,0.739,Sphingoid bases,0.963,Organic nitrogen compounds,0.999,Organonitrogen compounds,0.999,Amines,0.802,Alkanolamines,0.815,"1,2-aminoalcohols",0.751,"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",262.237,144,2.399,7.34238E+17,7.34231E+17,9819,
1,C12H16N2O3,[M + H]+,C12H17N2O3+,Amino acids and Peptides,0.508,Small peptides,0.24,Dipeptides,0.168,Organic acids and derivatives,0.965,Carboxylic acids and derivatives,0.913,"Amino acids, peptides, and analogues",0.629,Amino acids and derivatives,0.628,Amino acids and derivatives,0.628,"Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",237.123,144,2.399,7.34238E+17,7.34231E+17,10047,
1,C18H15F3N4O4,[M + H]+,C18H16F3N4O4+,Alkaloids,0.459,Nucleosides,0.038,Simple coumarins,0.013,Benzenoids,0.913,Benzene and substituted derivatives,0.816,,,,,Benzene and substituted derivatives,0.816,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Diazines; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,409.111,144,2.399,7.34238E+17,7.34231E+17,10351,
1,C18H15F3N4O3,[M + H]+,C18H16F3N4O3+,Alkaloids,0.504,Anthranilic acid alkaloids,0.023,Quinazoline alkaloids,0.013,Benzenoids,0.665,Benzene and substituted derivatives,0.531,,,,,Benzene and substituted derivatives,0.531,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Diazines; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,393.116,144,2.4,7.34238E+17,7.34231E+17,9492,
1,C14H15BF2N6O4,[M + H]+,C14H16BF2N6O4+,Carbohydrates,0.135,Nucleosides,0.21,Aminoacids,0.083,Organohalogen compounds,0.899,Aryl halides,0.359,Aryl fluorides,0.717,,,Aryl fluorides,0.717,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Aryl fluorides; Diazines; Organometalloid compounds; Organofluorides; Benzene and substituted derivatives; Benzenoids; Amines; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,380.132,144,2.4,7.34238E+17,7.34231E+17,9581,
1,C12H13NO5,[M + H]+,C12H14NO5+,Alkaloids,0.52,Nicotinic acid alkaloids,0.469,Pyridine alkaloids,0.468,Organoheterocyclic compounds,0.81,Heteroaromatic compounds,0.572,,,,,Heteroaromatic compounds,0.572,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,252.086,144,2.402,7.34238E+17,7.34231E+17,10056,
1,C11H16N2O2,[M + Na]+,C11H16N2NaO2+,Amino acids and Peptides,0.992,Small peptides,0.971,Dipeptides,0.577,Organic acids and derivatives,0.998,Carboxylic acids and derivatives,0.995,"Amino acids, peptides, and analogues",0.817,Amino acids and derivatives,0.813,Alpha amino acids and derivatives,0.693,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",231.109,144,2.403,7.34238E+17,7.34231E+17,10039,
1,C11H24N2O,[M + H]+,C11H25N2O+,Fatty acids,0.921,Fatty amides,0.949,N-acyl amines,0.63,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.908,Amino acids and derivatives,0.908,Amino acids and derivatives,0.908,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",201.195,144,2.403,7.34238E+17,7.34231E+17,10206,
1,C20H40N4O3,[M + H]+,C20H41N4O3+,Amino acids and Peptides,0.702,Small peptides,0.787,Tripeptides,0.266,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.973,Amino acids and derivatives,0.971,Alpha amino acid amides,0.841,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",385.316,144,2.403,7.34238E+17,7.34231E+17,10216,
