row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230823_NEG_B0.mzML Peak area,230809_NEG_B0.mzML Peak area,230809_NEG_B4.mzML Peak area,230809_NEG_B6.mzML Peak area,230809_NEG_B2.mzML Peak area,230809_NEG_B3.mzML Peak area,230809_NEG_B5.mzML Peak area,230809_NEG_B1.mzML Peak area,230905_NEG_B0.mzML Peak area,230905_NEG_B1.mzML Peak area,230823_NEG_B6.mzML Peak area,230823_NEG_B4.mzML Peak area,230823_NEG_B1.mzML Peak area,230823_NEG_B3.mzML Peak area,230823_NEG_B2.mzML Peak area,230905_NEG_B2.mzML Peak area,230905_NEG_B3.mzML Peak area,230926_NEG_B0.mzML Peak area,230926_NEG_B2.mzML Peak area,230905_NEG_B5.mzML Peak area,230905_NEG_B4.mzML Peak area,230905_NEG_B6.mzML Peak area,230926_NEG_B5.mzML Peak area,230926_NEG_B1.mzML Peak area,230823_NEG_B5.mzML Peak area,231010_NEG_B0.mzML Peak area,231010_NEG_B3.mzML Peak area,230926_NEG_B6.mzML Peak area,230926_NEG_B4.mzML Peak area,231010_NEG_B1.mzML Peak area,231010_NEG_B2.mzML Peak area,240901_NEG_B1.mzML Peak area,Blank_NEG_1.mzML Peak area,231010_NEG_B6.mzML Peak area,Blank_NEG_2.mzML Peak area,230926_NEG_B3.mzML Peak area,Blank_NEG_3.mzML Peak area,Blank_NEG_4.mzML Peak area,Culture_Remin_E_NEG.mzML Peak area,240417_NEG_B0.mzML Peak area,231010_NEG_B5.mzML Peak area,Culture_Remin_D_NEG.mzML Peak area,240507_NEG_B0.mzML Peak area,240417_NEG_B3.mzML Peak area,Culture_Remin_F_NEG.mzML Peak area,231010_NEG_B4.mzML Peak area,240417_NEG_B2.mzML Peak area,240417_NEG_B4.mzML Peak area,QC_mix_NEG_1.mzML Peak area,QC_mix_NEG_2.mzML Peak area,QC_mix_NEG_4.mzML Peak area,240417_NEG_B5.mzML Peak area,Process_Blank_1_NEG.mzML Peak area,QC_mix_NEG_3.mzML Peak area,240616_NEG_B0.mzML Peak area,Process_Blank_3_NEG.mzML Peak area,Process_Blank_2_NEG.mzML Peak area,240507_NEG_B3.mzML Peak area,240417_NEG_B6.mzML Peak area,240417_NEG_B1.mzML Peak area,240507_NEG_B1.mzML Peak area,240616_NEG_B3.mzML Peak area,240507_NEG_B5.mzML Peak area,240616_NEG_B2.mzML Peak area,240616_NEG_B1.mzML Peak area,Chance_pooled_QC_NEG_1.mzML Peak area,240616_NEG_B5.mzML Peak area,240616_NEG_B6.mzML Peak area,240616_NEG_B4.mzML Peak area,Chance_pooled_QC_NEG_3.mzML Peak area,Chance_pooled_QC_NEG_2.mzML Peak area,Chance_pooled_QC_NEG_4.mzML Peak area
3020,354.0842942,1.0295718,,,,,,,,,,,428921.72,301048.56,331634.16,455818.28,393644.1,394150.38,494139.94,369380.97,186903.44,264279.34,461721.44,306514.88,476790.2,364547.16,374477.62,348821.34,250463.9,235685.72,312062.25,243097.4,287522.22,359427.47,310818.72,269995.12,386029.12,379890.62,249167.55,271459.84,289052.8,188942.36,532204.2,0,0,573915.56,0,308687.53,0,0,0,509172.62,506581.06,0,343923.72,361594.53,0,444583.06,505846.5,456490.56,0,0,0,393659.28,0,0,414897.56,0,0,266924.12,422082,470903.9,277826.78,382707.34,325756.2,188278.33,322672.78,275830.44,389710.6,280833.7,296977.3,347871.62,334162.4,325492.12
3021,222.8854577,1.1076112,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,433323.66,0,0,0,0,36795.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156204.16,61416.16,0,0,0,5853.5312,0,0,0,0,0,0,0,0,0,0,0
3023,417.1055736,1.0233788,,,,,,,,,,,204495.58,185662.67,217868.75,282601.88,256458.17,206808,378504.75,103588.484,228996.97,101018.81,257018.22,106679.234,198230.25,166497.78,132099.4,242383.06,115917.6,151745.31,134290.83,173263.89,138551.58,180944.02,167434.06,145892.39,178310.28,189881.52,285787.75,68984.85,93758.75,133329.45,310116.16,0,0,285625.25,0,192374.03,0,0,0,279954.84,323082.16,0,193395.98,246386.33,0,405574.75,262996.97,297641.06,0,0,0,301285.97,0,0,231549.23,0,0,238807.3,250256.19,138403.39,101655.78,170038.27,203934.28,187073.06,65204.207,133671.53,145398.62,132895.78,86428.79,214084.12,290340.6,193790.88
3024,297.1105281,1.017809,,,,,,,,,,,316277.56,217485.33,246321.48,357533.03,287514.28,232415.8,224998.9,323018.9,284677.25,175362.47,273235.53,244919.28,317416.22,263884.44,167188.38,245691.3,207875.33,193503.45,172372.4,191794.81,220254.61,231630.95,170920.77,235126.03,274421.47,189294.34,312485.84,165312.25,122452.36,131913.84,290742.06,0,0,361935.94,0,143494.98,0,0,0,365110.72,190649.83,0,164875.45,245403.6,0,296134.34,302693.2,324192.8,0,0,0,346330.75,0,0,257101.06,0,0,199681.8,305083.7,391110.5,257775.06,179215.53,251093.62,281307.25,207891.8,301957.53,148687.06,276946.44,239596.5,287213.4,245476.19,264553.94
3025,368.1000339,1.0345577,,,,,,,,,,,380738.56,272945.06,402153.7,191394.52,305755.2,321284.6,404004.66,362690.88,286384.75,184103.8,428818.75,160680.19,368843.8,299273.62,254981.12,297769.16,78082.234,184262.11,288823.22,235149.4,182324.28,348030.47,259475.95,167857.38,304871.66,368337.53,391812.3,132278.78,240606.1,341200.88,467876.72,0,0,584334,0,139173.8,0,0,0,384038.28,210253.92,0,368859.2,414033.8,0,476360.34,546441.7,391790.56,0,0,0,482415.78,0,0,218250.97,0,0,469535.53,442560.06,491182.88,297654.34,123750.59,329282.72,245896.4,258232.62,330568.72,286326.16,304687.97,243269.86,320247.84,394055,251267.25
3026,324.0739635,1.0158993,,,,,,,,,,,155521,123703,154778.12,190929.17,179176.23,148694.08,156039.95,219062.12,151944.31,22651.787,89997.56,96619.98,132002.52,103077.01,58772.477,152838.61,85983.71,40377.8,63646.246,57972.566,91026.82,92328.414,35647.75,98046.484,112849.78,150315.02,63339.4,83251.055,9344.762,83569.4,181766.56,0,0,264882.84,0,83570.055,0,0,0,229241.94,130772.85,0,98708.84,166636.23,0,193745.78,276938.25,150889.95,0,0,0,214102.77,0,0,199384.69,0,0,153154.44,188895.03,89865.78,54127.52,155621.03,133336.77,161779.78,34921.465,128589.6,107263.68,108099.98,110498.98,137539.69,114717.31,47025.887
3028,377.1003831,1.0382329,,,,,,,,,,,261061.12,144349.22,303838.28,243623.12,288170.56,143341.17,259818.39,188386.89,115624.01,108821.39,337064.56,232194.7,316478.16,214881.89,299587.16,313685.62,143518.39,157593.34,262518.44,115159.914,215984.7,150269.03,102937.95,163769.97,291995.03,330158.7,255553.19,155204.78,101235.44,108080.94,213754.83,0,0,305111.56,0,305463.6,0,0,0,279180.84,258378.89,0,199220.89,196566.22,0,373325.16,285631.6,300290.38,0,0,0,242031.16,0,0,452392.12,0,0,312157.3,316940.38,260538.61,228161.25,165246.12,158414.77,259094.7,252473.27,201028.28,191122.17,190615.25,154483.81,280414.34,359344.03,206055.88
3029,274.0692716,1.1042587,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,52226.305,258530.19,176269.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,315.0735237,1.0258851,,,,,,,,,,,298673.53,306449.75,146198.92,344853.66,313020.16,268988.03,326993.75,300290.44,138728.88,142583.38,327505.22,179637.44,339563.6,277460.9,343128.25,247561.03,144277.97,177978.97,105908.2,154744.42,182398.16,244000.84,264849.22,198267.61,279423.44,262548.7,346103.12,187437.62,166964.97,265346.47,304739.6,0,0,502367.34,0,216510.23,0,0,0,270579.16,468811.8,0,165432.33,380888.6,0,504849.25,402791.34,379073.2,0,0,0,344338.66,0,0,302784.25,0,0,293595.12,377017.03,174582.73,203706.81,210572.12,233791.92,157442.56,178557.9,279876.34,228002.19,120041.66,200845.14,271956.88,279091.78,124367.69
3031,239.7614904,1.1045592,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95547.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,273.8283492,1.0849597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5085.1914,0,0,5873.5728,0,0,0,0,0,0,0,0,0,0,5488.5713,0,0,71884.29,65613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,275.825426,1.0946583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210.481,0,0,5050.7554,0,0,0,0,0,0,0,5220.3945,0,0,70536.36,42161.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,349.1052161,1.0300225,,,,,,,,,,,380105.78,189365.83,305657.5,421596.06,406400.28,312086.16,435777.06,316040.06,317888.16,183272.56,397519.62,279440.62,442951.8,383772.6,319376,299688.78,230848.64,248620.22,250956.6,242474.53,249145.19,378314.06,175934.25,290013.97,451652.16,313537.4,410451.38,90473.336,257088.56,197592.84,448431.22,0,0,342015.72,0,320038.97,0,0,0,345996.34,481291.88,0,353495.44,452030.75,0,451953.47,485305.2,403817.8,0,0,0,441760.34,0,0,351472.34,0,0,404438.47,224013.81,345262.3,328601.78,278997.3,391532.62,275763.6,305491.3,322485.1,320080.16,269110.72,275280.56,315163.38,337288.4,328513.34
3035,195.8117238,1.1418229,,,,,,,,,,,202346.77,132405.77,189749.47,34540.3,74604.77,51765.848,26806.883,821052.9,101499.516,143575.02,32590.246,526960.56,84172.836,114258.195,31573.543,106039.21,31029.525,261602.98,16217.207,76209.23,127227.87,28672.133,24855.19,47088.586,350455.5,14987.951,116050.79,23242.156,13103.389,24951.188,22044.447,3008403,2582570,0,2996454.5,28530.383,2694502.2,2941892,4774697,74836.75,11982.1045,5619778,104984.45,210204.8,4568702,65719.36,168293.05,85238.77,2722834.5,3372346.5,2971577.2,96904.555,6071575,3041811.5,124883.95,6659826.5,6579704.5,49039.812,516590.25,321272.56,600359.94,77174.484,113068.98,147179.58,39031.457,6454.3994,111901.86,93342.02,160151.88,77617.23,25700.66,21741.979
3036,220.88835,1.1083397,,,,,,,,,,,0,0,0,0,10741.458,0,0,0,0,0,0,684355.75,0,0,0,0,51714.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246227.28,97971.875,0,0,0,31874.53,0,0,0,0,0,0,0,0,0,0,0
3037,335.0900203,1.0253353,,,,,,,,,,,271899.44,151616.98,298818.53,293656.72,300000.03,73979.41,209107.73,281221.88,167614.84,172379.77,288377.38,160483.69,227696.92,337087.38,170615.56,262500.22,116798.75,218815.72,128045.27,204539.52,196061.42,236673.83,211293.48,192130.9,259285.78,191280.56,232077.27,232046.38,209736.9,252935.61,331305.62,0,0,346940.06,0,173469.89,0,0,0,330687.06,281325.44,0,244928.64,302207.66,0,382896.6,344411.72,277505.97,0,0,0,298432.44,0,0,264093.88,0,0,189709.31,275058.9,381173.03,221108.31,103651.1,290367.25,162388.58,145846.28,195015.11,187629.1,212379.12,167305.33,209080.14,228197.88,265178.28
3038,224.8824027,1.1084114,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,43105.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,274.0944307,1.1055588,,,,,,,,,,,0,0,101848.99,52492.67,104464.84,11438.79,79734.195,128773.04,0,35764.746,5834.883,0,5357.541,15973.525,43173.395,42158.008,7124.9844,0,17712.934,6587.918,22408.537,65062.652,64608.074,85813.42,38730.89,0,202447.23,77338.49,82346.42,79576.61,210941.02,0,0,115605.06,0,155471.6,0,0,0,119799.086,191932.2,0,214280.98,331956.53,0,277399.9,194917.47,114780.37,0,0,0,151183.7,0,0,74633.56,0,0,337532.88,160193.36,241199.4,226818.73,191868.92,367508.72,480426.3,458982.1,110861.57,206420.95,228692.5,193458.55,127778.65,90892.32,121194.68
3041,369.1314921,1.0205821,,,,,,,,,,,229521.12,220176.4,236951.86,251469.17,192579.92,131009.42,265307.6,182815.33,265005,137375.58,192339.69,151012.08,221651.25,195409.44,211792.94,96549.14,171281.97,216696,229734.67,29204.652,177705.47,106972.56,90208.49,122594.19,264042.53,242824.05,250453.78,139744.94,126066.55,181824.66,136471.36,0,0,246786.3,0,215689.92,0,0,256442.95,278243.8,246751.05,287863.2,205707.27,301510.47,332458.47,220088.64,260712.7,304503.44,0,0,0,256083.81,0,0,291102.03,0,0,235362.52,234036.62,321710.56,222164.89,124466.04,115881.63,183114.05,185080.8,182241.17,190279.03,168107.84,200603.69,214074.75,169293.19,173302.62
3043,429.1055415,1.0315644,,,,,,,,,,,207900.42,187533.33,320633.72,314512.94,334514.44,301370.06,416636.38,204067,141758.4,198047.03,263611.16,191198.27,138397.03,153086.11,251948.22,251569.36,149304.14,40998.117,122835.3,229584.12,39711.273,132489.25,119393.2,191099.45,170634.11,172394.48,367144.47,221866.89,178614.03,166685.72,419855.12,0,0,448093.53,0,320253.12,0,0,0,488438.3,338549.5,0,260016.16,461117.88,0,333568.66,398742.56,506255.75,0,0,0,342335.84,0,0,317117.9,0,0,393651.12,399262.75,371175.84,224994.03,254277.69,264657,391198.8,329241.1,155113.94,191943.45,200207.42,117053.33,151349.48,295358.6,116217.69
3044,403.089776,1.0253375,,,,,,,,,,,159518.28,257593.66,92043.484,238782.73,227925.16,195242.75,257910.66,232649.92,128785.445,75564.65,216572.92,107674.15,225942.75,171629,231322.9,194598.4,93557.59,142327.33,204541.11,126550.875,95736.05,173772.28,154855.16,147062.81,194334.12,119567.19,243537.83,102653.79,134109.25,211952.95,328093.53,0,0,314776.44,0,180520.27,0,0,0,158191.58,299644.44,0,92339.05,110331.94,0,298600.66,234946.33,279952.94,0,0,0,153747.92,0,0,212595.95,0,0,63930.434,154394.97,146882.69,48955.402,192956.23,76932.85,222604.36,157248.94,135820.64,181547.72,148822.64,132428.47,227097.56,239859.95,101240.26
3046,286.0580957,1.1122274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548.8037,0,0,0,0,0,0,6419.6377,0,0,0,0,116057.05,0,49818.47,0,67735.96,0,0,86245.47,0,53376.414,0,0,0,0,128601.984,0,0,0,0,172655.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40931.824,36410.113,0,0,7137.301,0,0,6216.415,0
3047,293.1155836,1.02659,,,,,,,,,,,141635.62,171081,134843.27,152327.84,184367.2,67956.336,245873.53,216294.22,80362.31,145514.39,246714.28,130284.6,112802.98,162276,194335.98,166826.94,110005.16,185348,165077.3,154764.38,142347.44,96803.17,62897.31,159052.58,170330.69,187756.73,183453.23,105067.875,19371.346,164281.31,126617.94,0,0,190738.36,0,156712.12,0,0,0,237132.4,216315.25,0,28849.621,228078.47,0,72543.01,258073.94,182553.56,0,0,0,283782.3,0,0,223191.78,0,0,228717.36,145565.75,124348.414,136353.88,68214.81,177975.58,50992.504,112328.97,165507.78,164979.02,137014.78,183222.42,196960.78,166599.11,193328.62
3051,154.9992396,1.1108849,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77685.125,0,108132.97,0,0,0,0,0,0,34046.734,0,0,0,0,40806.7,0,0,0,0,21087.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,283.094786,1.0224423,,,,,,,,,,,246281.19,127271.266,218155.7,55304.457,165259.02,220443.38,249160.75,253030.48,137684.05,98820.805,234917.48,170713.75,262503.78,220672.7,206018.52,138592.12,54883.156,128351.79,126223.82,111955.484,148579.1,103472.73,58661.46,51095.363,301266.66,207854.16,142456.36,123749.5,97205.93,209610.42,237534.28,0,0,309198.03,0,150224.3,0,0,0,329993.1,304863.78,0,208231.1,320789.03,0,325050.66,237457.77,290124.3,0,0,0,200420.47,0,0,246079.28,0,0,255469.12,312955.94,267251.1,168445.03,121405.41,214652.47,203437.75,69908.85,199061.47,180048.28,113568.29,79171.164,232325.58,175720.39,188028.47
3053,313.1055117,1.0125617,,,,,,,,,,,193732.61,270926.06,233647.1,267295.06,277294.28,253059.62,300750.84,247810.62,195361.69,144824.22,290171.38,82691.336,219196.9,260628.69,298421.56,75535.3,179737.95,113424.89,152788.78,162121.36,138751.06,130941.77,205741.1,96286.69,317753.5,239242.03,293177.16,143287.98,62118.258,195140.53,269932.3,0,0,334652.47,0,145454.19,0,0,0,325193.12,271769.34,0,165103.31,236872.97,0,326820.1,227659.48,287929.03,0,0,0,195843.67,0,0,247243.61,0,0,269561.4,280736.28,297533.88,181892.8,262803.03,222058,219762.11,210520.3,224786.97,123000.6,187913.47,184521.61,278351.2,379360.75,223583.2
3054,401.0741048,1.031387,,,,,,,,,,,234052.02,280529.44,240150.66,359963.44,261646.14,283241.4,337278.56,236611.83,184637.42,113318.734,309242.34,127112.06,254400.77,261353.55,414805.88,217406.16,158894.75,155235.19,238797.16,206025.84,169332.23,194249.62,204512.55,188231.25,325215.66,253771.78,239324.52,108032.64,235437.61,220914.03,330851.22,0,0,385930.8,0,264150.94,0,0,0,266407.4,233047.12,0,125252.414,231300.89,0,358819.22,271963.7,221211.1,0,0,0,187443.27,0,0,295766.53,0,0,156768.52,151724.45,135694.3,80505.4,113920.21,39087.543,152698.25,144462.03,186161.98,263097.94,235139.66,67055.33,246565.27,244350.25,216978.52
3055,287.0784933,1.0181378,,,,,,,,,,,190270.2,92755.09,152081.67,200580.03,156536.75,169522.12,177822.44,37357.984,66493.31,93834.58,180965.72,90866.01,232351.75,161650.72,229740.61,64031.934,71092.07,141572.89,93552.695,81208.67,86655.98,106925.53,102931.734,108348.34,243488.2,33026.848,249544.16,43014.43,27132.857,189948.1,349412.4,0,0,311520.88,0,139053.66,0,0,0,203133.83,322679.1,0,132357.62,202316.86,0,300079.4,146781.95,299267.62,0,0,0,241907.3,0,0,202980.73,0,0,153590.52,288635.56,298041.28,81574.55,178390.58,56728.348,80514.664,80520.19,124158.74,113899.05,112912.56,121711.8,153930.66,142780.05,106105.36
3056,169.0149914,1.1208096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83009.91,90929.266,74474.55,0,0,82077.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,339.0844421,1.0219849,,,,,,,,,,,479711.6,442573.28,430860.47,503544.97,507820.94,424675.94,501986.8,374880.7,389298.5,304578.44,578487.25,368821.12,567510.94,520415.75,504673.88,392664.1,233422.16,299234.44,326994.9,182681.05,319961.78,307351.38,354862.6,345678.9,410201.8,432287.56,523230.72,325947.6,320342.5,262892.12,522251.16,0,0,595333.1,0,364323.78,0,0,0,512580.7,664681.94,0,338656.88,557185.06,0,542062.4,536636.94,531366.94,0,0,0,486442.06,0,0,519115.56,0,0,475713.8,445584.62,592328.2,347783.62,498085.28,288247.2,431232.94,404463.47,409305.66,428020.6,260645.23,386037.22,467741.28,270210.6,426611.2
3062,311.160202,1.0359765,,,,,,,,,,,0,0,296375.2,0,0,0,0,117034.195,0,0,0,0,0,34036,0,0,0,0,0,0,30054.922,0,0,0,304160.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53107.55,0,41867.316,36432.53,54209.273,43992.94,0,63330.652,0,0,0,0,0,60458.414,0,0,0,411293.62,0,107802.24,176268.66,45942.176,0,6015.6943,0,0,5899.949,0,0,0,11510.261,4903.58,16796.414
3063,414.1056882,1.0276344,,,,,,,,,,,198545.7,226171.14,192691.62,285580.38,274161.06,79572.234,280376.9,228086.42,189148.84,57580.957,162394.45,66657.13,250252.73,225912.86,199369,192073.17,127236.9,136382.42,221536.78,160252.39,120332.99,202587.48,156279.52,146112.2,187476.94,111845.336,283541,88837.58,78507.09,181983.08,335287.5,0,0,217927.31,0,154588.33,0,0,0,245418.22,294031.34,0,52051.207,256003.2,0,269838.5,305452.06,235688.1,0,0,0,258899.52,0,0,319620.3,0,0,207377.77,255634.66,225549.34,132528.28,156037.69,149287.14,235694.69,212757.27,164587.3,200093.03,179141.03,192633.86,183976.48,231380.72,199242.02
3065,373.0788721,1.0296624,,,,,,,,,,,377331,207657.31,353505.78,350202.84,421179.75,331725.62,470226.22,340895.2,266135.7,156306.42,427405.47,233700.52,352701.72,344376.62,381349,293913,207069.73,246906.38,342666.34,270340.4,223839.28,196708.94,182746.38,193899.97,334256.1,316484.5,324419.72,134602.94,116541.73,349821.12,420213.03,0,0,524085.62,0,322343.88,0,0,0,395572.6,528902.44,0,209276.14,339640.38,0,536980.9,351540.6,397079.84,0,0,0,324400,0,0,409795.2,0,0,265158.06,307217.66,308726.7,228091.42,115544.84,207803.69,260663.95,232285.12,284191.16,261256.1,213431.19,180418.62,339920.12,348707.22,296455.75
3066,371.0632249,1.0332665,,,,,,,,,,,219774.62,223770.3,99082.81,254056.89,271006.88,191668.4,185080.19,202103.83,165347,102227.98,82223.22,167238.4,195950.6,236182.14,234684.3,171854.31,78297.29,144632.92,102177.82,134718.3,97191.97,155033.64,122420.08,137264.42,298502.22,195687.84,221317.1,172109.17,190443.36,284262.6,281786.4,0,0,335969.25,0,226091.67,0,0,0,139363.08,268150.28,0,30777.275,153802.66,0,359811.78,137760.86,156446.42,0,0,0,168477.17,0,0,210489.84,0,0,138387.5,156750.27,79558.7,72870.67,184307.8,69415.51,233228.12,194331.66,172495.17,232498.42,244032.88,140445.55,176623.19,224279.03,112670.016
3067,376.1163434,1.0193398,,,,,,,,,,,212244.81,90898.65,159737.16,186514.48,162862.36,193851.86,176956.34,203679.62,156367.36,123871.875,217623.69,78265.62,232051.34,198670.33,112639.49,100683.43,33901.082,128821.15,78173.56,166871.72,99403.234,81736.12,37827.77,106401.85,169256.45,113587.62,105966.32,141740.06,23496.533,181776.52,187570.83,0,0,296492.1,0,127635.28,0,0,0,210219.6,157808.58,0,143292.52,104622.53,0,124411.64,240266.23,112687.75,0,0,0,113153.625,0,0,180070.31,0,0,183819.98,214075.8,199541.84,76979.71,140144,105859.766,146487.53,87045.836,154199.17,109931.445,105682.984,157892.67,201024.4,229849.08,64475.39
3068,371.1107867,1.0203224,,,,,,,,,,,271219.94,211107.05,233910.67,227009.16,260193.72,111436.484,300568.03,227629.03,194285.25,124571.9,251653.45,149885.42,264029.22,195657.7,248039.84,194337.03,123241.26,160095.77,178728.66,130317.51,130418.92,157594.5,175168.64,131023.87,161166.53,218202.95,246407.19,121056.41,130738.37,231137.3,210987.73,0,0,299610.7,0,176147.64,0,0,0,291337.62,284449.72,0,166719.55,282608.4,0,330981.47,284168.3,289497.72,0,0,0,260606.97,0,0,185577.05,0,0,227340.73,265792.84,154949.8,151018.45,251894.98,231190.42,220328.61,170912.33,195078.17,229323.1,129719.19,184645.3,210550.4,245224.95,212696.25
3070,409.090406,1.024738,,,,,,,,,,,407473.22,377484.12,395005.4,466122.06,394302.34,318369.06,465858.1,413578.06,214555.27,242520.84,402520.9,292944.06,442453.44,415365.12,532444.1,265990.4,154935.75,265111.72,294367.53,307890.7,210207.55,281199.9,281884.94,189792.84,465011,331064.47,332426.2,192468.8,154257.94,361419.78,474363.62,0,0,573219.8,0,256270.23,0,0,0,419979.28,194831.02,0,125764.94,368788.8,0,420837.94,414186.38,363247.97,0,0,0,352268.7,0,0,356094.53,0,0,285744,250273.89,242656.03,146892.72,345576.38,291205.44,339103.06,278691.56,282435.84,336059.16,333937.2,360212.66,325013.25,354063.34,289875.78
3071,267.0998179,1.0280752,,,,,,,,,,,107386.35,32435.457,192070.14,121536.484,110634.97,163291.94,114498.55,40300.766,113758.82,96409.42,100606.95,118388.17,166719.88,160937.64,93845.32,125326.86,91015.51,88485.35,43454.062,98453.14,21256.34,60581.707,55839.574,44021.137,127868.43,102901.94,123801.11,33814.797,31250.05,91720.766,158919.97,0,0,200279.72,0,68324.47,0,0,0,141066.39,198673.11,0,106192.28,193760.39,0,167841.1,219273.81,172474.44,0,0,0,208158.77,0,0,77404.62,0,0,73792.08,208080.4,206619.5,123974.91,95059.29,76460.59,37454.69,87654.57,119079.5,75688.99,68746.25,92717.05,111800.48,134415.72,34249.54
3072,396.0952035,1.0297047,,,,,,,,,,,294130.38,334455.16,336809.62,337391.97,337951.38,182249.31,422368.3,372401.1,206685.72,77673.375,404604.66,278874.8,400340.62,306379.16,379787.4,376633.9,103790.625,193896.08,250618.33,301303.88,222236.72,96581.46,275184.8,250218.86,333672.44,302878.84,311721.03,139688.67,200369.66,232437.1,442066.6,0,0,394982.8,0,308719.22,0,0,0,438980.62,443244.3,0,255741.53,379155.6,0,446958.44,393248.25,412874.22,0,0,0,391733.06,0,0,290725.9,0,0,315420.97,391592.25,416073.3,243349.72,260304.81,302538.66,237370.73,257002.25,317489.88,301495.97,220870.66,268635.44,151492.77,368494.75,323353.53
3073,381.1316429,1.0221577,,,,,,,,,,,323075.06,215103.64,290613.88,363029.9,237008.4,266527.22,314860.5,254626.6,196082.28,218489.75,298718,210572.22,261447.33,253137.39,173879.39,281806.66,221534.69,236321.02,103485.85,238580.11,237732.4,412860.4,275216.8,272786,329776.44,164479.22,288166.22,234330.6,189227.78,253325.88,383284.12,0,0,377369.12,0,320515.1,0,0,0,403277.8,186024.94,0,306192.72,319517.34,0,351227.94,460385.06,394797.06,0,0,0,376597.25,0,0,426509.38,0,0,221960.44,378376.6,344899.03,252111.8,255787.22,316422.44,122541.984,301433,260795.58,305977.97,309077.7,227972.72,312828.25,299125.56,278183.1
3074,193.8164797,1.1406559,,,,,,,,,,,0,0,0,0,0,0,0,5781.7866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168079.17,84419.266,0,177321.73,0,146065.9,77687.945,267358.84,0,0,156985.92,0,0,160642.84,0,0,0,146757.98,101213.016,35993.63,0,177677.94,164653.05,0,216997.84,279236.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,206.973611,1.1825942,,,,,,,,,,,5490.3535,0,0,0,0,5552.111,0,0,49627.457,55325.523,0,5106.4893,0,0,0,324114.75,63550.547,0,5406.9355,221663.77,0,0,0,11696.838,0,0,18834.154,0,0,72108.77,0,73692.41,115206.86,0,46507.176,0,104340.07,121800.59,22551.71,0,0,58027.63,0,0,90295.29,0,0,0,123086.516,107661.125,115800.734,166022,875290.56,118095.05,61993.25,121736.945,375846,18606.582,0,0,0,44760.562,4861.9204,23735.203,47678.773,6279.173,142784.22,222802.03,34017.293,13011.727,11566.586,46475.902
